"ITTER107","Territorio","TIPO_DATO14","Tipo dato","BARRARCH","Ambiente scolastico","PRESENZA","Presenza","ORDINESCOL","Ordine scolastico","NATGIUR","Tipo di gestione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","11","mappe a rilievo e/o percorsi tattili","9","totale","3","secondaria I grado","1","pubblica","2018","2018",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","11","mappe a rilievo e/o percorsi tattili","9","totale","3","secondaria I grado","1","pubblica","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","10","segnali acustici o/e visivi","3","non risponde","3","secondaria I grado","1","pubblica","2018","2018",7.16,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","10","segnali acustici o/e visivi","3","non risponde","3","secondaria I grado","1","pubblica","2019","2019",6.03,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","11","mappe a rilievo e/o percorsi tattili","2","assenza servizio","2","primaria","2","privata","2018","2018",67.09,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","11","mappe a rilievo e/o percorsi tattili","2","assenza servizio","2","primaria","2","privata","2019","2019",63.24,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","10","segnali acustici o/e visivi","1","presenza servizio","2","primaria","2","privata","2018","2018",21.82,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","10","segnali acustici o/e visivi","1","presenza servizio","2","primaria","2","privata","2019","2019",20.31,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","11","mappe a rilievo e/o percorsi tattili","9","totale","2","primaria","2","privata","2018","2018",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","11","mappe a rilievo e/o percorsi tattili","9","totale","2","primaria","2","privata","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","10","segnali acustici o/e visivi","3","non risponde","3","secondaria I grado","9","totale","2018","2018",8.63,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","10","segnali acustici o/e visivi","3","non risponde","3","secondaria I grado","9","totale","2019","2019",7.79,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","10","segnali acustici o/e visivi","9","totale","2","primaria","1","pubblica","2018","2018",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","10","segnali acustici o/e visivi","9","totale","2","primaria","1","pubblica","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","10","segnali acustici o/e visivi","1","presenza servizio","3","secondaria I grado","1","pubblica","2018","2018",18.16,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","10","segnali acustici o/e visivi","1","presenza servizio","3","secondaria I grado","1","pubblica","2019","2019",18.91,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","11","mappe a rilievo e/o percorsi tattili","2","assenza servizio","2","primaria","1","pubblica","2018","2018",89.3,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","11","mappe a rilievo e/o percorsi tattili","2","assenza servizio","2","primaria","1","pubblica","2019","2019",90.85,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","11","mappe a rilievo e/o percorsi tattili","3","non risponde","2","primaria","9","totale","2018","2018",9.61,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","11","mappe a rilievo e/o percorsi tattili","3","non risponde","2","primaria","9","totale","2019","2019",8.2,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","10","segnali acustici o/e visivi","3","non risponde","3","secondaria I grado","2","privata","2018","2018",25.61,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","10","segnali acustici o/e visivi","3","non risponde","3","secondaria I grado","2","privata","2019","2019",28.98,,
"IT","Italia","33","scuole con alunni con disabilità per presenza di postazioni informatiche adattate (composizione %)","9","postazioni informatiche adattate","3","non risponde","4","secondaria II grado","1","pubblica","2019","2019",0.82,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","1","presenza servizio","4","secondaria II grado","2","privata","2019","2019",11.6,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","10","segnali acustici o/e visivi","3","non risponde","1","infanzia","9","totale","2019","2019",27,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","3","ascensore per il trasporto di persone con disabilità","2","assenza servizio","1","infanzia","1","pubblica","2019","2019",15.8,,
"IT","Italia","33","scuole con alunni con disabilità per presenza di postazioni informatiche adattate (composizione %)","9","postazioni informatiche adattate","3","non risponde","4","secondaria II grado","9","totale","2019","2019",0.81,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","11","mappe a rilievo e/o percorsi tattili","3","non risponde","4","secondaria II grado","9","totale","2019","2019",23.2,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","2","assenza servizio","1","infanzia","9","totale","2019","2019",18.81,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","9","totale","4","secondaria II grado","9","totale","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","2","assenza servizio","1","infanzia","2","privata","2019","2019",22.96,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","3","ascensore per il trasporto di persone con disabilità","9","totale","1","infanzia","9","totale","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","10","segnali acustici o/e visivi","2","assenza servizio","4","secondaria II grado","9","totale","2019","2019",55.02,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","2","scale a norma","9","totale","4","secondaria II grado","9","totale","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","1","infanzia","9","totale","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","2","scale a norma","2","assenza servizio","4","secondaria II grado","1","pubblica","2019","2019",3.48,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","3","non risponde","4","secondaria II grado","2","privata","2019","2019",52.38,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","2","assenza servizio","4","secondaria II grado","1","pubblica","2019","2019",1.4,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","11","mappe a rilievo e/o percorsi tattili","2","assenza servizio","4","secondaria II grado","1","pubblica","2019","2019",80.77,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","9","totale","4","secondaria II grado","9","totale","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","2","scale a norma","9","totale","4","secondaria II grado","1","pubblica","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","1","infanzia","2","privata","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","4","secondaria II grado","2","privata","2019","2019",44.85,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","9","totale","4","secondaria II grado","2","privata","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","9","totale","1","infanzia","9","totale","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","10","segnali acustici o/e visivi","3","non risponde","1","infanzia","1","pubblica","2019","2019",8.01,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","3","ascensore per il trasporto di persone con disabilità","2","assenza servizio","1","infanzia","9","totale","2019","2019",13.65,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","2","scale a norma","2","assenza servizio","1","infanzia","9","totale","2019","2019",2.99,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","2","assenza servizio","1","infanzia","2","privata","2019","2019",39.32,,
"IT","Italia","33","scuole con alunni con disabilità per presenza di postazioni informatiche adattate (composizione %)","9","postazioni informatiche adattate","9","totale","1","infanzia","1","pubblica","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","11","mappe a rilievo e/o percorsi tattili","9","totale","1","infanzia","9","totale","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","11","mappe a rilievo e/o percorsi tattili","1","presenza servizio","4","secondaria II grado","9","totale","2019","2019",4.03,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","2","assenza servizio","1","infanzia","1","pubblica","2019","2019",23.15,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","3","ascensore per il trasporto di persone con disabilità","2","assenza servizio","1","infanzia","2","privata","2019","2019",10.26,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","9","totale","4","secondaria II grado","1","pubblica","2019","2019",100,,
"IT","Italia","33","scuole con alunni con disabilità per presenza di postazioni informatiche adattate (composizione %)","9","postazioni informatiche adattate","1","presenza servizio","1","infanzia","2","privata","2019","2019",12.63,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","3","ascensore per il trasporto di persone con disabilità","1","presenza servizio","4","secondaria II grado","9","totale","2019","2019",62.21,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","3","ascensore per il trasporto di persone con disabilità","9","totale","4","secondaria II grado","1","pubblica","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","2","scale a norma","9","totale","4","secondaria II grado","2","privata","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","11","mappe a rilievo e/o percorsi tattili","3","non risponde","1","infanzia","1","pubblica","2019","2019",8.02,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","3","non risponde","1","infanzia","1","pubblica","2019","2019",8.02,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","4","secondaria II grado","1","pubblica","2019","2019",77.05,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","3","ascensore per il trasporto di persone con disabilità","9","totale","4","secondaria II grado","2","privata","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","2","assenza servizio","4","secondaria II grado","1","pubblica","2019","2019",27.28,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","3","non risponde","4","secondaria II grado","9","totale","2019","2019",23.2,,
"IT","Italia","33","scuole con alunni con disabilità per presenza di postazioni informatiche adattate (composizione %)","9","postazioni informatiche adattate","1","presenza servizio","1","infanzia","9","totale","2019","2019",19.42,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","2","scale a norma","2","assenza servizio","4","secondaria II grado","2","privata","2019","2019",0.32,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","11","mappe a rilievo e/o percorsi tattili","2","assenza servizio","4","secondaria II grado","2","privata","2019","2019",44.33,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","2","scale a norma","3","non risponde","1","infanzia","2","privata","2019","2019",56.96,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","10","segnali acustici o/e visivi","1","presenza servizio","1","infanzia","2","privata","2019","2019",11.65,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","9","totale","1","infanzia","9","totale","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","9","totale","4","secondaria II grado","2","privata","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","3","ascensore per il trasporto di persone con disabilità","1","presenza servizio","4","secondaria II grado","1","pubblica","2019","2019",68.86,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","3","non risponde","4","secondaria II grado","9","totale","2019","2019",23.24,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","9","totale","1","infanzia","2","privata","2019","2019",100,,
"IT","Italia","33","scuole con alunni con disabilità per presenza di postazioni informatiche adattate (composizione %)","9","postazioni informatiche adattate","3","non risponde","1","infanzia","1","pubblica","2019","2019",1.65,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","3","ascensore per il trasporto di persone con disabilità","3","non risponde","4","secondaria II grado","2","privata","2019","2019",52.38,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","2","assenza servizio","4","secondaria II grado","2","privata","2019","2019",0.32,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","3","non risponde","4","secondaria II grado","9","totale","2019","2019",23.2,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","2","assenza servizio","1","infanzia","1","pubblica","2019","2019",2.12,,
"IT","Italia","33","scuole con alunni con disabilità per presenza di postazioni informatiche adattate (composizione %)","9","postazioni informatiche adattate","1","presenza servizio","4","secondaria II grado","1","pubblica","2019","2019",72.59,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","3","ascensore per il trasporto di persone con disabilità","9","totale","1","infanzia","2","privata","2019","2019",100,,
"IT","Italia","33","scuole con alunni con disabilità per presenza di postazioni informatiche adattate (composizione %)","9","postazioni informatiche adattate","3","non risponde","1","infanzia","2","privata","2019","2019",0.47,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","10","segnali acustici o/e visivi","3","non risponde","1","infanzia","2","privata","2019","2019",56.99,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","1","presenza servizio","4","secondaria II grado","2","privata","2019","2019",23.97,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","3","ascensore per il trasporto di persone con disabilità","3","non risponde","4","secondaria II grado","9","totale","2019","2019",23.24,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","1","presenza servizio","4","secondaria II grado","9","totale","2019","2019",16.62,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","10","segnali acustici o/e visivi","2","assenza servizio","4","secondaria II grado","2","privata","2019","2019",31.96,,
"IT","Italia","33","scuole con alunni con disabilità per presenza di postazioni informatiche adattate (composizione %)","9","postazioni informatiche adattate","1","presenza servizio","1","infanzia","1","pubblica","2019","2019",20.52,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","2","scale a norma","3","non risponde","1","infanzia","1","pubblica","2019","2019",8.01,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","1","presenza servizio","4","secondaria II grado","1","pubblica","2019","2019",57.74,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","9","totale","4","secondaria II grado","1","pubblica","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","10","segnali acustici o/e visivi","3","non risponde","4","secondaria II grado","2","privata","2019","2019",52.38,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","10","segnali acustici o/e visivi","1","presenza servizio","1","infanzia","1","pubblica","2019","2019",15.15,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","2","assenza servizio","1","infanzia","9","totale","2019","2019",39.01,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","11","mappe a rilievo e/o percorsi tattili","3","non risponde","1","infanzia","9","totale","2019","2019",27.01,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","1","presenza servizio","1","infanzia","9","totale","2019","2019",4.2,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","10","segnali acustici o/e visivi","3","non risponde","4","secondaria II grado","9","totale","2019","2019",23.2,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","11","mappe a rilievo e/o percorsi tattili","1","presenza servizio","1","infanzia","9","totale","2019","2019",2.33,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","9","totale","4","secondaria II grado","2","privata","2019","2019",100,,
"IT","Italia","33","scuole con alunni con disabilità per presenza di postazioni informatiche adattate (composizione %)","9","postazioni informatiche adattate","9","totale","4","secondaria II grado","2","privata","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","3","ascensore per il trasporto di persone con disabilità","1","presenza servizio","4","secondaria II grado","2","privata","2019","2019",38.6,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","1","presenza servizio","4","secondaria II grado","9","totale","2019","2019",50.32,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","11","mappe a rilievo e/o percorsi tattili","2","assenza servizio","1","infanzia","1","pubblica","2019","2019",88.94,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","10","segnali acustici o/e visivi","3","non risponde","4","secondaria II grado","1","pubblica","2019","2019",14.98,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","11","mappe a rilievo e/o percorsi tattili","9","totale","4","secondaria II grado","2","privata","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","2","scale a norma","3","non risponde","4","secondaria II grado","9","totale","2019","2019",23.17,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","3","ascensore per il trasporto di persone con disabilità","3","non risponde","1","infanzia","9","totale","2019","2019",27.74,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","2","assenza servizio","1","infanzia","2","privata","2019","2019",0.76,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","2","assenza servizio","1","infanzia","1","pubblica","2019","2019",49.17,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","9","totale","1","infanzia","1","pubblica","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","9","totale","1","infanzia","1","pubblica","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","2","assenza servizio","1","infanzia","9","totale","2019","2019",1.59,,
"IT","Italia","33","scuole con alunni con disabilità per presenza di postazioni informatiche adattate (composizione %)","9","postazioni informatiche adattate","2","assenza servizio","4","secondaria II grado","2","privata","2019","2019",36.57,,
"IT","Italia","33","scuole con alunni con disabilità per presenza di postazioni informatiche adattate (composizione %)","9","postazioni informatiche adattate","2","assenza servizio","1","infanzia","9","totale","2019","2019",79.1,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","1","presenza servizio","1","infanzia","9","totale","2019","2019",33.77,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","10","segnali acustici o/e visivi","2","assenza servizio","1","infanzia","1","pubblica","2019","2019",76.84,,
"IT","Italia","33","scuole con alunni con disabilità per presenza di postazioni informatiche adattate (composizione %)","9","postazioni informatiche adattate","2","assenza servizio","4","secondaria II grado","1","pubblica","2019","2019",26.59,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","4","secondaria II grado","9","totale","2019","2019",69.98,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","11","mappe a rilievo e/o percorsi tattili","2","assenza servizio","1","infanzia","2","privata","2019","2019",41.82,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","2","scale a norma","1","presenza servizio","1","infanzia","9","totale","2019","2019",70.02,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","3","non risponde","1","infanzia","1","pubblica","2019","2019",9.16,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","3","ascensore per il trasporto di persone con disabilità","1","presenza servizio","1","infanzia","2","privata","2019","2019",32.77,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","2","scale a norma","3","non risponde","4","secondaria II grado","1","pubblica","2019","2019",14.95,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","3","non risponde","4","secondaria II grado","1","pubblica","2019","2019",15.04,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","2","assenza servizio","4","secondaria II grado","9","totale","2019","2019",6.82,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","9","totale","1","infanzia","9","totale","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","10","segnali acustici o/e visivi","1","presenza servizio","4","secondaria II grado","1","pubblica","2019","2019",23.51,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","9","totale","1","infanzia","2","privata","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","1","infanzia","1","pubblica","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","3","ascensore per il trasporto di persone con disabilità","9","totale","1","infanzia","1","pubblica","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","1","presenza servizio","4","secondaria II grado","1","pubblica","2019","2019",83.62,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","10","segnali acustici o/e visivi","9","totale","1","infanzia","2","privata","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","11","mappe a rilievo e/o percorsi tattili","9","totale","4","secondaria II grado","1","pubblica","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","1","infanzia","2","privata","2019","2019",31.05,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","2","scale a norma","1","presenza servizio","1","infanzia","1","pubblica","2019","2019",87.94,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","1","presenza servizio","4","secondaria II grado","9","totale","2019","2019",75.64,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","3","ascensore per il trasporto di persone con disabilità","1","presenza servizio","1","infanzia","9","totale","2019","2019",58.61,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","2","scale a norma","9","totale","1","infanzia","1","pubblica","2019","2019",100,,
"IT","Italia","33","scuole con alunni con disabilità per presenza di postazioni informatiche adattate (composizione %)","9","postazioni informatiche adattate","2","assenza servizio","1","infanzia","2","privata","2019","2019",86.9,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","9","totale","1","infanzia","1","pubblica","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","10","segnali acustici o/e visivi","1","presenza servizio","1","infanzia","9","totale","2019","2019",13.79,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","3","ascensore per il trasporto di persone con disabilità","2","assenza servizio","4","secondaria II grado","9","totale","2019","2019",14.55,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","2","scale a norma","1","presenza servizio","4","secondaria II grado","9","totale","2019","2019",74.04,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","11","mappe a rilievo e/o percorsi tattili","3","non risponde","4","secondaria II grado","2","privata","2019","2019",52.38,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","3","non risponde","1","infanzia","2","privata","2019","2019",56.99,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","11","mappe a rilievo e/o percorsi tattili","1","presenza servizio","4","secondaria II grado","2","privata","2019","2019",3.29,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","1","presenza servizio","4","secondaria II grado","2","privata","2019","2019",47.29,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","1","presenza servizio","1","infanzia","2","privata","2019","2019",20.05,,
"IT","Italia","33","scuole con alunni con disabilità per presenza di postazioni informatiche adattate (composizione %)","9","postazioni informatiche adattate","1","presenza servizio","4","secondaria II grado","2","privata","2019","2019",62.86,,
"IT","Italia","33","scuole con alunni con disabilità per presenza di postazioni informatiche adattate (composizione %)","9","postazioni informatiche adattate","9","totale","4","secondaria II grado","9","totale","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","11","mappe a rilievo e/o percorsi tattili","9","totale","1","infanzia","2","privata","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","1","presenza servizio","1","infanzia","1","pubblica","2019","2019",42.47,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","1","presenza servizio","1","infanzia","1","pubblica","2019","2019",68.83,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","9","totale","4","secondaria II grado","9","totale","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","3","ascensore per il trasporto di persone con disabilità","2","assenza servizio","4","secondaria II grado","1","pubblica","2019","2019",16.11,,
"IT","Italia","33","scuole con alunni con disabilità per presenza di postazioni informatiche adattate (composizione %)","9","postazioni informatiche adattate","9","totale","1","infanzia","9","totale","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","4","servoscala e/o piattafoma elevatrice","9","totale","4","secondaria II grado","2","privata","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","2","scale a norma","2","assenza servizio","1","infanzia","2","privata","2019","2019",1.31,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","3","non risponde","4","secondaria II grado","1","pubblica","2019","2019",14.98,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","10","segnali acustici o/e visivi","1","presenza servizio","4","secondaria II grado","9","totale","2019","2019",21.78,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","3","non risponde","4","secondaria II grado","9","totale","2019","2019",23.2,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","11","mappe a rilievo e/o percorsi tattili","9","totale","1","infanzia","1","pubblica","2019","2019",100,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","5","servizi igienici a norma","3","non risponde","1","infanzia","9","totale","2019","2019",27.01,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","11","mappe a rilievo e/o percorsi tattili","2","assenza servizio","4","secondaria II grado","9","totale","2019","2019",72.77,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","1","accesso con rampe","3","non risponde","4","secondaria II grado","2","privata","2019","2019",52.38,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","10","segnali acustici o/e visivi","1","presenza servizio","4","secondaria II grado","2","privata","2019","2019",15.66,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","6","porte a norma","1","presenza servizio","1","infanzia","9","totale","2019","2019",71.4,,
"IT","Italia","32","scuole per presenza di barriere architettoniche (composizione %)","11","mappe a rilievo e/o percorsi tattili","3","non risponde","1","infanzia","2","privata","2019","2019",56.99,,
