ID;Nome;Area;Regione;Provincia
083051;Mirto;Isole;Sicilia;Messina
083052;Mistretta;Isole;Sicilia;Messina
083053;Moio Alcantara;Isole;Sicilia;Messina
083054;Monforte San Giorgio;Isole;Sicilia;Messina
083055;Mongiuffi Melia;Isole;Sicilia;Messina
083056;Montagnareale;Isole;Sicilia;Messina
083057;Montalbano Elicona;Isole;Sicilia;Messina
083058;Motta Camastra;Isole;Sicilia;Messina
083059;Motta d'Affermo;Isole;Sicilia;Messina
083060;Naso;Isole;Sicilia;Messina
083061;Nizza di Sicilia;Isole;Sicilia;Messina
083062;Novara di Sicilia;Isole;Sicilia;Messina
083063;Oliveri;Isole;Sicilia;Messina
083064;Pace del Mela;Isole;Sicilia;Messina
083065;Pagliara;Isole;Sicilia;Messina
083066;Patti;Isole;Sicilia;Messina
083067;Pettineo;Isole;Sicilia;Messina
083068;Piraino;Isole;Sicilia;Messina
083069;Raccuja;Isole;Sicilia;Messina
083070;Reitano;Isole;Sicilia;Messina
083071;Roccafiorita;Isole;Sicilia;Messina
083072;Roccalumera;Isole;Sicilia;Messina
083073;Roccavaldina;Isole;Sicilia;Messina
083074;Roccella Valdemone;Isole;Sicilia;Messina
083075;Rodì Milici;Isole;Sicilia;Messina
083076;Rometta;Isole;Sicilia;Messina
083077;San Filippo del Mela;Isole;Sicilia;Messina
083078;San Fratello;Isole;Sicilia;Messina
083079;San Marco d'Alunzio;Isole;Sicilia;Messina
083080;San Pier Niceto;Isole;Sicilia;Messina
083081;San Piero Patti;Isole;Sicilia;Messina
083082;San Salvatore di Fitalia;Isole;Sicilia;Messina
083083;Santa Domenica Vittoria;Isole;Sicilia;Messina
083084;Sant'Agata di Militello;Isole;Sicilia;Messina
083085;Sant'Alessio Siculo;Isole;Sicilia;Messina
083086;Santa Lucia del Mela;Isole;Sicilia;Messina
083087;Santa Marina Salina;Isole;Sicilia;Messina
083088;Sant'Angelo di Brolo;Isole;Sicilia;Messina
083089;Santa Teresa di Riva;Isole;Sicilia;Messina
083090;San Teodoro;Isole;Sicilia;Messina
083091;Santo Stefano di Camastra;Isole;Sicilia;Messina
083092;Saponara;Isole;Sicilia;Messina
083093;Savoca;Isole;Sicilia;Messina
083094;Scaletta Zanclea;Isole;Sicilia;Messina
083095;Sinagra;Isole;Sicilia;Messina
083096;Spadafora;Isole;Sicilia;Messina
083097;Taormina;Isole;Sicilia;Messina
083098;Torregrotta;Isole;Sicilia;Messina
083099;Tortorici;Isole;Sicilia;Messina
083100;Tripi;Isole;Sicilia;Messina
083101;Tusa;Isole;Sicilia;Messina
083102;Ucria;Isole;Sicilia;Messina
083103;Valdina;Isole;Sicilia;Messina
083104;Venetico;Isole;Sicilia;Messina
083105;Villafranca Tirrena;Isole;Sicilia;Messina
083106;Terme Vigliatore;Isole;Sicilia;Messina
083107;Acquedolci;Isole;Sicilia;Messina
083108;Torrenova;Isole;Sicilia;Messina
084001;Agrigento;Isole;Sicilia;Agrigento
084002;Alessandria della Rocca;Isole;Sicilia;Agrigento
084003;Aragona;Isole;Sicilia;Agrigento
084004;Bivona;Isole;Sicilia;Agrigento
084005;Burgio;Isole;Sicilia;Agrigento
084006;Calamonaci;Isole;Sicilia;Agrigento
084007;Caltabellotta;Isole;Sicilia;Agrigento
084008;Camastra;Isole;Sicilia;Agrigento
084009;Cammarata;Isole;Sicilia;Agrigento
084010;Campobello di Licata;Isole;Sicilia;Agrigento
084011;Canicattì;Isole;Sicilia;Agrigento
084012;Casteltermini;Isole;Sicilia;Agrigento
084013;Castrofilippo;Isole;Sicilia;Agrigento
084014;Cattolica Eraclea;Isole;Sicilia;Agrigento
084015;Cianciana;Isole;Sicilia;Agrigento
084016;Comitini;Isole;Sicilia;Agrigento
084017;Favara;Isole;Sicilia;Agrigento
084018;Grotte;Isole;Sicilia;Agrigento
084019;Joppolo Giancaxio;Isole;Sicilia;Agrigento
084020;Lampedusa e Linosa;Isole;Sicilia;Agrigento
084021;Licata;Isole;Sicilia;Agrigento
084022;Lucca Sicula;Isole;Sicilia;Agrigento
084023;Menfi;Isole;Sicilia;Agrigento
084024;Montallegro;Isole;Sicilia;Agrigento
084025;Montevago;Isole;Sicilia;Agrigento
084026;Naro;Isole;Sicilia;Agrigento
084027;Palma di Montechiaro;Isole;Sicilia;Agrigento
084028;Porto Empedocle;Isole;Sicilia;Agrigento
084029;Racalmuto;Isole;Sicilia;Agrigento
084030;Raffadali;Isole;Sicilia;Agrigento
084031;Ravanusa;Isole;Sicilia;Agrigento
084032;Realmonte;Isole;Sicilia;Agrigento
084033;Ribera;Isole;Sicilia;Agrigento
084034;Sambuca di Sicilia;Isole;Sicilia;Agrigento
084035;San Biagio Platani;Isole;Sicilia;Agrigento
084036;San Giovanni Gemini;Isole;Sicilia;Agrigento
084037;Santa Elisabetta;Isole;Sicilia;Agrigento
084038;Santa Margherita di Belice;Isole;Sicilia;Agrigento
084039;Sant'Angelo Muxaro;Isole;Sicilia;Agrigento
084040;Santo Stefano Quisquina;Isole;Sicilia;Agrigento
084041;Sciacca;Isole;Sicilia;Agrigento
084042;Siculiana;Isole;Sicilia;Agrigento
084043;Villafranca Sicula;Isole;Sicilia;Agrigento
085001;Acquaviva Platani;Isole;Sicilia;Caltanissetta
085002;Bompensiere;Isole;Sicilia;Caltanissetta
085003;Butera;Isole;Sicilia;Caltanissetta
085004;Caltanissetta;Isole;Sicilia;Caltanissetta
085005;Campofranco;Isole;Sicilia;Caltanissetta
085006;Delia;Isole;Sicilia;Caltanissetta
085007;Gela;Isole;Sicilia;Caltanissetta
085008;Marianopoli;Isole;Sicilia;Caltanissetta
085009;Mazzarino;Isole;Sicilia;Caltanissetta
085010;Milena;Isole;Sicilia;Caltanissetta
085011;Montedoro;Isole;Sicilia;Caltanissetta
085012;Mussomeli;Isole;Sicilia;Caltanissetta
085013;Niscemi;Isole;Sicilia;Caltanissetta
085014;Resuttano;Isole;Sicilia;Caltanissetta
085015;Riesi;Isole;Sicilia;Caltanissetta
085016;San Cataldo;Isole;Sicilia;Caltanissetta
085017;Santa Caterina Villarmosa;Isole;Sicilia;Caltanissetta
085018;Serradifalco;Isole;Sicilia;Caltanissetta
085019;Sommatino;Isole;Sicilia;Caltanissetta
085020;Sutera;Isole;Sicilia;Caltanissetta
085021;Vallelunga Pratameno;Isole;Sicilia;Caltanissetta
085022;Villalba;Isole;Sicilia;Caltanissetta
086001;Agira;Isole;Sicilia;Enna
086002;Aidone;Isole;Sicilia;Enna
086003;Assoro;Isole;Sicilia;Enna
086004;Barrafranca;Isole;Sicilia;Enna
086005;Calascibetta;Isole;Sicilia;Enna
086006;Catenanuova;Isole;Sicilia;Enna
086007;Centuripe;Isole;Sicilia;Enna
086008;Cerami;Isole;Sicilia;Enna
086009;Enna;Isole;Sicilia;Enna
086010;Gagliano Castelferrato;Isole;Sicilia;Enna
086011;Leonforte;Isole;Sicilia;Enna
086012;Nicosia;Isole;Sicilia;Enna
086013;Nissoria;Isole;Sicilia;Enna
086014;Piazza Armerina;Isole;Sicilia;Enna
086015;Pietraperzia;Isole;Sicilia;Enna
086016;Regalbuto;Isole;Sicilia;Enna
086017;Sperlinga;Isole;Sicilia;Enna
086018;Troina;Isole;Sicilia;Enna
086019;Valguarnera Caropepe;Isole;Sicilia;Enna
086020;Villarosa;Isole;Sicilia;Enna
087001;Aci Bonaccorsi;Isole;Sicilia;Catania
087002;Aci Castello;Isole;Sicilia;Catania
087003;Aci Catena;Isole;Sicilia;Catania
087004;Acireale;Isole;Sicilia;Catania
087005;Aci Sant'Antonio;Isole;Sicilia;Catania
087006;Adrano;Isole;Sicilia;Catania
087007;Belpasso;Isole;Sicilia;Catania
087008;Biancavilla;Isole;Sicilia;Catania
087009;Bronte;Isole;Sicilia;Catania
087010;Calatabiano;Isole;Sicilia;Catania
087011;Caltagirone;Isole;Sicilia;Catania
087012;Camporotondo Etneo;Isole;Sicilia;Catania
087013;Castel di Iudica;Isole;Sicilia;Catania
087014;Castiglione di Sicilia;Isole;Sicilia;Catania
087015;Catania;Isole;Sicilia;Catania
087016;Fiumefreddo di Sicilia;Isole;Sicilia;Catania
087017;Giarre;Isole;Sicilia;Catania
087018;Grammichele;Isole;Sicilia;Catania
087019;Gravina di Catania;Isole;Sicilia;Catania
087020;Licodia Eubea;Isole;Sicilia;Catania
087021;Linguaglossa;Isole;Sicilia;Catania
087022;Maletto;Isole;Sicilia;Catania
087023;Mascali;Isole;Sicilia;Catania
087024;Mascalucia;Isole;Sicilia;Catania
087025;Militello in Val di Catania;Isole;Sicilia;Catania
087026;Milo;Isole;Sicilia;Catania
087027;Mineo;Isole;Sicilia;Catania
087028;Mirabella Imbaccari;Isole;Sicilia;Catania
087029;Misterbianco;Isole;Sicilia;Catania
087030;Motta Sant'Anastasia;Isole;Sicilia;Catania
087031;Nicolosi;Isole;Sicilia;Catania
087032;Palagonia;Isole;Sicilia;Catania
087033;Paternò;Isole;Sicilia;Catania
087034;Pedara;Isole;Sicilia;Catania
087035;Piedimonte Etneo;Isole;Sicilia;Catania
087036;Raddusa;Isole;Sicilia;Catania
087037;Ramacca;Isole;Sicilia;Catania
087038;Randazzo;Isole;Sicilia;Catania
087039;Riposto;Isole;Sicilia;Catania
087040;San Cono;Isole;Sicilia;Catania
087041;San Giovanni la Punta;Isole;Sicilia;Catania
087042;San Gregorio di Catania;Isole;Sicilia;Catania
087043;San Michele di Ganzaria;Isole;Sicilia;Catania
087044;San Pietro Clarenza;Isole;Sicilia;Catania
087045;Sant'Agata li Battiati;Isole;Sicilia;Catania
087046;Sant'Alfio;Isole;Sicilia;Catania
087047;Santa Maria di Licodia;Isole;Sicilia;Catania
087048;Santa Venerina;Isole;Sicilia;Catania
087049;Scordia;Isole;Sicilia;Catania
087050;Trecastagni;Isole;Sicilia;Catania
087051;Tremestieri Etneo;Isole;Sicilia;Catania
087052;Valverde;Isole;Sicilia;Catania
087053;Viagrande;Isole;Sicilia;Catania
087054;Vizzini;Isole;Sicilia;Catania
087055;Zafferana Etnea;Isole;Sicilia;Catania
087056;Mazzarrone;Isole;Sicilia;Catania
087057;Maniace;Isole;Sicilia;Catania
087058;Ragalna;Isole;Sicilia;Catania
088001;Acate;Isole;Sicilia;Ragusa
088002;Chiaramonte Gulfi;Isole;Sicilia;Ragusa
088003;Comiso;Isole;Sicilia;Ragusa
088004;Giarratana;Isole;Sicilia;Ragusa
088005;Ispica;Isole;Sicilia;Ragusa
088006;Modica;Isole;Sicilia;Ragusa
088007;Monterosso Almo;Isole;Sicilia;Ragusa
088008;Pozzallo;Isole;Sicilia;Ragusa
088009;Ragusa;Isole;Sicilia;Ragusa
088010;Santa Croce Camerina;Isole;Sicilia;Ragusa
088011;Scicli;Isole;Sicilia;Ragusa
088012;Vittoria;Isole;Sicilia;Ragusa
089001;Augusta;Isole;Sicilia;Siracusa
089002;Avola;Isole;Sicilia;Siracusa
089003;Buccheri;Isole;Sicilia;Siracusa
089004;Buscemi;Isole;Sicilia;Siracusa
089005;Canicattini Bagni;Isole;Sicilia;Siracusa
089006;Carlentini;Isole;Sicilia;Siracusa
089007;Cassaro;Isole;Sicilia;Siracusa
089008;Ferla;Isole;Sicilia;Siracusa
089009;Floridia;Isole;Sicilia;Siracusa
089010;Francofonte;Isole;Sicilia;Siracusa
089011;Lentini;Isole;Sicilia;Siracusa
089012;Melilli;Isole;Sicilia;Siracusa
089013;Noto;Isole;Sicilia;Siracusa
089014;Pachino;Isole;Sicilia;Siracusa
089015;Palazzolo Acreide;Isole;Sicilia;Siracusa
089016;Rosolini;Isole;Sicilia;Siracusa
089017;Siracusa;Isole;Sicilia;Siracusa
089018;Solarino;Isole;Sicilia;Siracusa
089019;Sortino;Isole;Sicilia;Siracusa
089020;Portopalo di Capo Passero;Isole;Sicilia;Siracusa
089021;Priolo Gargallo;Isole;Sicilia;Siracusa
090001;Aggius;Isole;Sardegna;Sassari
090002;Alà dei Sardi;Isole;Sardegna;Sassari
090003;Alghero;Isole;Sardegna;Sassari
090004;Anela;Isole;Sardegna;Sassari
090005;Ardara;Isole;Sardegna;Sassari
090006;Arzachena;Isole;Sardegna;Sassari
090007;Banari;Isole;Sardegna;Sassari
090008;Benetutti;Isole;Sardegna;Sassari
090009;Berchidda;Isole;Sardegna;Sassari
090010;Bessude;Isole;Sardegna;Sassari
090011;Bonnanaro;Isole;Sardegna;Sassari
090012;Bono;Isole;Sardegna;Sassari
090013;Bonorva;Isole;Sardegna;Sassari
090014;Bortigiadas;Isole;Sardegna;Sassari
090015;Borutta;Isole;Sardegna;Sassari
090016;Bottidda;Isole;Sardegna;Sassari
090017;Buddusò;Isole;Sardegna;Sassari
090018;Bultei;Isole;Sardegna;Sassari
090019;Bulzi;Isole;Sardegna;Sassari
090020;Burgos;Isole;Sardegna;Sassari
090021;Calangianus;Isole;Sardegna;Sassari
090022;Cargeghe;Isole;Sardegna;Sassari
090023;Castelsardo;Isole;Sardegna;Sassari
090024;Cheremule;Isole;Sardegna;Sassari
090025;Chiaramonti;Isole;Sardegna;Sassari
090026;Codrongianos;Isole;Sardegna;Sassari
090027;Cossoine;Isole;Sardegna;Sassari
090028;Esporlatu;Isole;Sardegna;Sassari
090029;Florinas;Isole;Sardegna;Sassari
090030;Giave;Isole;Sardegna;Sassari
090031;Illorai;Isole;Sardegna;Sassari
090032;Ittireddu;Isole;Sardegna;Sassari
090033;Ittiri;Isole;Sardegna;Sassari
090034;Laerru;Isole;Sardegna;Sassari
090035;La Maddalena;Isole;Sardegna;Sassari
090036;Luogosanto;Isole;Sardegna;Sassari
090037;Luras;Isole;Sardegna;Sassari
090038;Mara;Isole;Sardegna;Sassari
090039;Martis;Isole;Sardegna;Sassari
090040;Monteleone Rocca Doria;Isole;Sardegna;Sassari
090041;Monti;Isole;Sardegna;Sassari
090042;Mores;Isole;Sardegna;Sassari
090043;Muros;Isole;Sardegna;Sassari
090044;Nughedu San Nicolò;Isole;Sardegna;Sassari
090045;Nule;Isole;Sardegna;Sassari
090046;Nulvi;Isole;Sardegna;Sassari
090047;Olbia;Isole;Sardegna;Sassari
090048;Olmedo;Isole;Sardegna;Sassari
090049;Oschiri;Isole;Sardegna;Sassari
090050;Osilo;Isole;Sardegna;Sassari
090051;Ossi;Isole;Sardegna;Sassari
090052;Ozieri;Isole;Sardegna;Sassari
090053;Padria;Isole;Sardegna;Sassari
090054;Palau;Isole;Sardegna;Sassari
090055;Pattada;Isole;Sardegna;Sassari
090056;Perfugas;Isole;Sardegna;Sassari
090057;Ploaghe;Isole;Sardegna;Sassari
090058;Porto Torres;Isole;Sardegna;Sassari
090059;Pozzomaggiore;Isole;Sardegna;Sassari
090060;Putifigari;Isole;Sardegna;Sassari
090061;Romana;Isole;Sardegna;Sassari
090062;Aglientu;Isole;Sardegna;Sassari
090063;Santa Teresa Gallura;Isole;Sardegna;Sassari
090064;Sassari;Isole;Sardegna;Sassari
090065;Sedini;Isole;Sardegna;Sassari
090066;Semestene;Isole;Sardegna;Sassari
090067;Sennori;Isole;Sardegna;Sassari
090068;Siligo;Isole;Sardegna;Sassari
090069;Sorso;Isole;Sardegna;Sassari
090070;Tempio Pausania;Isole;Sardegna;Sassari
090071;Thiesi;Isole;Sardegna;Sassari
090072;Tissi;Isole;Sardegna;Sassari
090073;Torralba;Isole;Sardegna;Sassari
090074;Trinità d'Agultu e Vignola;Isole;Sardegna;Sassari
090075;Tula;Isole;Sardegna;Sassari
090076;Uri;Isole;Sardegna;Sassari
090077;Usini;Isole;Sardegna;Sassari
090078;Villanova Monteleone;Isole;Sardegna;Sassari
090079;Valledoria;Isole;Sardegna;Sassari
090080;Telti;Isole;Sardegna;Sassari
090081;Badesi;Isole;Sardegna;Sassari
090082;Viddalba;Isole;Sardegna;Sassari
090083;Golfo Aranci;Isole;Sardegna;Sassari
090084;Loiri Porto San Paolo;Isole;Sardegna;Sassari
090085;Sant'Antonio di Gallura;Isole;Sardegna;Sassari
090086;Tergu;Isole;Sardegna;Sassari
090087;Santa Maria Coghinas;Isole;Sardegna;Sassari
090088;Erula;Isole;Sardegna;Sassari
090089;Stintino;Isole;Sardegna;Sassari
090090;Padru;Isole;Sardegna;Sassari
090091;Budoni;Isole;Sardegna;Sassari
090092;San Teodoro;Isole;Sardegna;Sassari
091001;Aritzo;Isole;Sardegna;Nuoro
091002;Arzana;Isole;Sardegna;Nuoro
091003;Atzara;Isole;Sardegna;Nuoro
091004;Austis;Isole;Sardegna;Nuoro
091005;Bari Sardo;Isole;Sardegna;Nuoro
091006;Baunei;Isole;Sardegna;Nuoro
091007;Belvì;Isole;Sardegna;Nuoro
091008;Birori;Isole;Sardegna;Nuoro
091009;Bitti;Isole;Sardegna;Nuoro
091010;Bolotana;Isole;Sardegna;Nuoro
091011;Borore;Isole;Sardegna;Nuoro
091012;Bortigali;Isole;Sardegna;Nuoro
091016;Desulo;Isole;Sardegna;Nuoro
091017;Dorgali;Isole;Sardegna;Nuoro
091018;Dualchi;Isole;Sardegna;Nuoro
091019;Elini;Isole;Sardegna;Nuoro
091024;Fonni;Isole;Sardegna;Nuoro
091025;Gadoni;Isole;Sardegna;Nuoro
091026;Gairo;Isole;Sardegna;Nuoro
091027;Galtellì;Isole;Sardegna;Nuoro
091028;Gavoi;Isole;Sardegna;Nuoro
091031;Girasole;Isole;Sardegna;Nuoro
091032;Ilbono;Isole;Sardegna;Nuoro
091033;Irgoli;Isole;Sardegna;Nuoro
091035;Jerzu;Isole;Sardegna;Nuoro
091037;Lanusei;Isole;Sardegna;Nuoro
091038;Lei;Isole;Sardegna;Nuoro
091039;Loceri;Isole;Sardegna;Nuoro
091040;Loculi;Isole;Sardegna;Nuoro
091041;Lodè;Isole;Sardegna;Nuoro
091042;Lotzorai;Isole;Sardegna;Nuoro
091043;Lula;Isole;Sardegna;Nuoro
091044;Macomer;Isole;Sardegna;Nuoro
091046;Mamoiada;Isole;Sardegna;Nuoro
091047;Meana Sardo;Isole;Sardegna;Nuoro
091050;Noragugume;Isole;Sardegna;Nuoro
091051;Nuoro;Isole;Sardegna;Nuoro
091055;Oliena;Isole;Sardegna;Nuoro
091056;Ollolai;Isole;Sardegna;Nuoro
091057;Olzai;Isole;Sardegna;Nuoro
091058;Onanì;Isole;Sardegna;Nuoro
091059;Onifai;Isole;Sardegna;Nuoro
091060;Oniferi;Isole;Sardegna;Nuoro
091061;Orani;Isole;Sardegna;Nuoro
091062;Orgosolo;Isole;Sardegna;Nuoro
091063;Orosei;Isole;Sardegna;Nuoro
091064;Orotelli;Isole;Sardegna;Nuoro
091066;Ortueri;Isole;Sardegna;Nuoro
091067;Orune;Isole;Sardegna;Nuoro
091068;Osidda;Isole;Sardegna;Nuoro
091069;Osini;Isole;Sardegna;Nuoro
091070;Ottana;Isole;Sardegna;Nuoro
091071;Ovodda;Isole;Sardegna;Nuoro
091072;Perdasdefogu;Isole;Sardegna;Nuoro
091073;Posada;Isole;Sardegna;Nuoro
091077;Sarule;Isole;Sardegna;Nuoro
091083;Silanus;Isole;Sardegna;Nuoro
091084;Sindia;Isole;Sardegna;Nuoro
091085;Siniscola;Isole;Sardegna;Nuoro
091086;Sorgono;Isole;Sardegna;Nuoro
091088;Talana;Isole;Sardegna;Nuoro
091089;Tertenia;Isole;Sardegna;Nuoro
091090;Teti;Isole;Sardegna;Nuoro
091091;Tiana;Isole;Sardegna;Nuoro
091093;Tonara;Isole;Sardegna;Nuoro
091094;Torpè;Isole;Sardegna;Nuoro
091095;Tortolì;Isole;Sardegna;Nuoro
091097;Triei;Isole;Sardegna;Nuoro
091098;Ulassai;Isole;Sardegna;Nuoro
091099;Urzulei;Isole;Sardegna;Nuoro
091100;Ussassai;Isole;Sardegna;Nuoro
091101;Villagrande Strisaili;Isole;Sardegna;Nuoro
091103;Cardedu;Isole;Sardegna;Nuoro
091104;Lodine;Isole;Sardegna;Nuoro
092003;Assemini;Isole;Sardegna;Cagliari
092009;Cagliari;Isole;Sardegna;Cagliari
092011;Capoterra;Isole;Sardegna;Cagliari
092015;Decimomannu;Isole;Sardegna;Cagliari
092037;Maracalagonis;Isole;Sardegna;Cagliari
092050;Pula;Isole;Sardegna;Cagliari
092051;Quartu Sant'Elena;Isole;Sardegna;Cagliari
092066;Sarroch;Isole;Sardegna;Cagliari
092068;Selargius;Isole;Sardegna;Cagliari
092074;Sestu;Isole;Sardegna;Cagliari
092075;Settimo San Pietro;Isole;Sardegna;Cagliari
092080;Sinnai;Isole;Sardegna;Cagliari
092090;Uta;Isole;Sardegna;Cagliari
092099;Villa San Pietro;Isole;Sardegna;Cagliari
092105;Quartucciu;Isole;Sardegna;Cagliari
092108;Elmas;Isole;Sardegna;Cagliari
092109;Monserrato;Isole;Sardegna;Cagliari
095001;Abbasanta;Isole;Sardegna;Oristano
095002;Aidomaggiore;Isole;Sardegna;Oristano
095003;Albagiara;Isole;Sardegna;Oristano
095004;Ales;Isole;Sardegna;Oristano
095005;Allai;Isole;Sardegna;Oristano
095006;Arborea;Isole;Sardegna;Oristano
095007;Ardauli;Isole;Sardegna;Oristano
095008;Assolo;Isole;Sardegna;Oristano
095009;Asuni;Isole;Sardegna;Oristano
095010;Baradili;Isole;Sardegna;Oristano
095011;Baratili San Pietro;Isole;Sardegna;Oristano
095012;Baressa;Isole;Sardegna;Oristano
095013;Bauladu;Isole;Sardegna;Oristano
095014;Bidonì;Isole;Sardegna;Oristano
095015;Bonarcado;Isole;Sardegna;Oristano
095016;Boroneddu;Isole;Sardegna;Oristano
095017;Busachi;Isole;Sardegna;Oristano
095018;Cabras;Isole;Sardegna;Oristano
095019;Cuglieri;Isole;Sardegna;Oristano
095020;Fordongianus;Isole;Sardegna;Oristano
095021;Ghilarza;Isole;Sardegna;Oristano
095022;Gonnoscodina;Isole;Sardegna;Oristano
095023;Gonnosnò;Isole;Sardegna;Oristano
095024;Gonnostramatza;Isole;Sardegna;Oristano
095025;Marrubiu;Isole;Sardegna;Oristano
095026;Masullas;Isole;Sardegna;Oristano
095027;Milis;Isole;Sardegna;Oristano
095028;Mogorella;Isole;Sardegna;Oristano
095029;Mogoro;Isole;Sardegna;Oristano
095030;Morgongiori;Isole;Sardegna;Oristano
095031;Narbolia;Isole;Sardegna;Oristano
095032;Neoneli;Isole;Sardegna;Oristano
095033;Norbello;Isole;Sardegna;Oristano
095034;Nughedu Santa Vittoria;Isole;Sardegna;Oristano
095035;Nurachi;Isole;Sardegna;Oristano
095036;Nureci;Isole;Sardegna;Oristano
095037;Ollastra;Isole;Sardegna;Oristano
095038;Oristano;Isole;Sardegna;Oristano
095039;Palmas Arborea;Isole;Sardegna;Oristano
095040;Pau;Isole;Sardegna;Oristano
095041;Paulilatino;Isole;Sardegna;Oristano
095042;Pompu;Isole;Sardegna;Oristano
095043;Riola Sardo;Isole;Sardegna;Oristano
095044;Ruinas;Isole;Sardegna;Oristano
095045;Samugheo;Isole;Sardegna;Oristano
095046;San Nicolò d'Arcidano;Isole;Sardegna;Oristano
095047;Santa Giusta;Isole;Sardegna;Oristano
095048;Villa Sant'Antonio;Isole;Sardegna;Oristano
095049;Santu Lussurgiu;Isole;Sardegna;Oristano
095050;San Vero Milis;Isole;Sardegna;Oristano
095051;Scano di Montiferro;Isole;Sardegna;Oristano
095052;Sedilo;Isole;Sardegna;Oristano
095053;Seneghe;Isole;Sardegna;Oristano
095054;Senis;Isole;Sardegna;Oristano
095055;Sennariolo;Isole;Sardegna;Oristano
095056;Siamaggiore;Isole;Sardegna;Oristano
095057;Siamanna;Isole;Sardegna;Oristano
095058;Simala;Isole;Sardegna;Oristano
095059;Simaxis;Isole;Sardegna;Oristano
095060;Sini;Isole;Sardegna;Oristano
095061;Siris;Isole;Sardegna;Oristano
095062;Solarussa;Isole;Sardegna;Oristano
095063;Sorradile;Isole;Sardegna;Oristano
095064;Tadasuni;Isole;Sardegna;Oristano
095065;Terralba;Isole;Sardegna;Oristano
095066;Tramatza;Isole;Sardegna;Oristano
095067;Tresnuraghes;Isole;Sardegna;Oristano
095068;Ulà Tirso;Isole;Sardegna;Oristano
095069;Uras;Isole;Sardegna;Oristano
095070;Usellus;Isole;Sardegna;Oristano
095071;Villanova Truschedu;Isole;Sardegna;Oristano
095072;Villaurbana;Isole;Sardegna;Oristano
095073;Villa Verde;Isole;Sardegna;Oristano
095074;Zeddiani;Isole;Sardegna;Oristano
095075;Zerfaliu;Isole;Sardegna;Oristano
095076;Siapiccia;Isole;Sardegna;Oristano
095077;Curcuris;Isole;Sardegna;Oristano
095078;Soddì;Isole;Sardegna;Oristano
095079;Bosa;Isole;Sardegna;Oristano
095080;Flussio;Isole;Sardegna;Oristano
095082;Laconi;Isole;Sardegna;Oristano
095083;Magomadas;Isole;Sardegna;Oristano
095084;Modolo;Isole;Sardegna;Oristano
095085;Montresta;Isole;Sardegna;Oristano
095086;Sagama;Isole;Sardegna;Oristano
095087;Suni;Isole;Sardegna;Oristano
095088;Tinnura;Isole;Sardegna;Oristano
111001;Arbus;Isole;Sardegna;Sud Sardegna
111002;Armungia;Isole;Sardegna;Sud Sardegna
111003;Ballao;Isole;Sardegna;Sud Sardegna
111004;Barrali;Isole;Sardegna;Sud Sardegna
111005;Barumini;Isole;Sardegna;Sud Sardegna
111006;Buggerru;Isole;Sardegna;Sud Sardegna
111007;Burcei;Isole;Sardegna;Sud Sardegna
111008;Calasetta;Isole;Sardegna;Sud Sardegna
111009;Carbonia;Isole;Sardegna;Sud Sardegna
111010;Carloforte;Isole;Sardegna;Sud Sardegna
111011;Castiadas;Isole;Sardegna;Sud Sardegna
111012;Collinas;Isole;Sardegna;Sud Sardegna
111013;Decimoputzu;Isole;Sardegna;Sud Sardegna
111014;Dolianova;Isole;Sardegna;Sud Sardegna
111015;Domus de Maria;Isole;Sardegna;Sud Sardegna
111016;Domusnovas;Isole;Sardegna;Sud Sardegna
111017;Donori;Isole;Sardegna;Sud Sardegna
111018;Escalaplano;Isole;Sardegna;Sud Sardegna
111019;Escolca;Isole;Sardegna;Sud Sardegna
111020;Esterzili;Isole;Sardegna;Sud Sardegna
111021;Fluminimaggiore;Isole;Sardegna;Sud Sardegna
111022;Furtei;Isole;Sardegna;Sud Sardegna
111023;Genoni;Isole;Sardegna;Sud Sardegna
111024;Genuri;Isole;Sardegna;Sud Sardegna
111025;Gergei;Isole;Sardegna;Sud Sardegna
111026;Gesico;Isole;Sardegna;Sud Sardegna
111027;Gesturi;Isole;Sardegna;Sud Sardegna
111028;Giba;Isole;Sardegna;Sud Sardegna
111029;Goni;Isole;Sardegna;Sud Sardegna
111030;Gonnesa;Isole;Sardegna;Sud Sardegna
111031;Gonnosfanadiga;Isole;Sardegna;Sud Sardegna
111032;Guamaggiore;Isole;Sardegna;Sud Sardegna
111033;Guasila;Isole;Sardegna;Sud Sardegna
111034;Guspini;Isole;Sardegna;Sud Sardegna
111035;Iglesias;Isole;Sardegna;Sud Sardegna
111036;Isili;Isole;Sardegna;Sud Sardegna
111037;Las Plassas;Isole;Sardegna;Sud Sardegna
111038;Lunamatrona;Isole;Sardegna;Sud Sardegna
111039;Mandas;Isole;Sardegna;Sud Sardegna
111040;Masainas;Isole;Sardegna;Sud Sardegna
111041;Monastir;Isole;Sardegna;Sud Sardegna
